ContentObjectId,OrgUnitId,Title,ContentObjectType,CompletionType,ParentContentObjectId,Location,StartDate,EndDate,DueDate,ObjectId1,ObjectId2,ObjectId3,LastModified,IsDeleted,SortOrder,Depth,ToolId,IsHidden,ResultId,DeletedDate,CreatedBy,LastModifiedBy,DeletedBy
1311,6672,Wrapping Up,Module,Auto,1288,,,,,,,,2023-04-21T16:00:24.0200000Z,0,327,2,,False,,,169,,
1310,6672,Implementation Status Update,Topic,Auto,1309,Implementation Status Update.html,,,,,,,2023-04-21T16:00:23.8830000Z,0,274,3,,False,,,169,,
1309,6672,Status Reports,Module,Auto,1288,,,,,,,,2023-04-21T16:00:23.8500000Z,0,273,2,,True,,,169,,
1308,6672,Creator+,Topic,Auto,1302,Creator+.html,,,,,,,2023-04-21T16:00:23.7230000Z,0,230,3,,False,,,169,,
1307,6672,Quiz Question Converter,Topic,Auto,1302,Quiz Question Converter.html,,,,,,,2023-04-21T16:00:23.6500000Z,0,228,3,,False,,,169,,
1306,6672,Instructional Design Best Practices,Topic,Auto,1302,Instructional Design Best Practices.html,,,,,,,2023-04-21T16:00:23.5800000Z,0,226,3,,False,,,169,,
1305,6672,Designing an Accessible Course,Topic,Auto,1302,Designing an Accessible Course.html,,,,,,,2023-04-21T16:00:23.4930000Z,0,224,3,,False,,,169,,
1304,6672,Content Templates Guide,Topic,Auto,1302,Content Templates Guide.html,,,,,,,2023-04-21T16:00:23.4170000Z,0,222,3,,False,,,169,,
1303,6672,Brightspace Content Experiences ,Topic,Auto,1302,Brightspace Content Experiences.html,,,,,,,2023-04-21T16:00:23.3430000Z,0,220,3,,False,,,169,,
1302,6672,Course Building,Module,Auto,1288,,,,,,,,2023-04-21T16:00:23.3030000Z,0,219,2,,False,,,169,,
1301,6672,Integrations,Topic,Auto,1293,Integrations Overview.html,,,,,,,2023-04-21T16:00:23.1800000Z,0,180,3,,False,,,169,,
1300,6672,Data & Reporting,Topic,Auto,1293,Data & Reporting.html,,,,,,,2023-04-21T16:00:23.0930000Z,0,178,3,,False,,,169,,
1299,6672,Roles & Permissions,Topic,Auto,1293,Roles & Permissions -in progress.html,,,,,,,2023-04-21T16:00:22.9830000Z,0,176,3,,False,,,169,,
1298,6672,User Management,Topic,Auto,1293,User Management (placeholder for now).html,,,,,,,2023-04-21T16:00:22.8800000Z,0,174,3,,False,,,169,,
1297,6672,Course Conversion and Migration,Topic,Auto,1293,Course Conversion and Migration - Planning for Success.html,,,,,,,2023-04-21T16:00:22.8070000Z,0,172,3,,False,,,169,,
1296,6672,Course Management,Topic,Auto,1293,Course Management1.html,,,,,,,2023-04-21T16:00:22.7200000Z,0,170,3,,False,,,169,,
1295,6672,Organization Structure,Topic,Auto,1293,Organization Structure.html,,,,,,,2023-04-21T16:00:22.6530000Z,0,168,3,,False,,,169,,
1294,6672,Branding and User Experience,Topic,Auto,1293,Configuration Decisions Required.html,,,,,,,2023-04-21T16:00:22.5800000Z,0,166,3,,False,,,169,,
1293,6672,Design,Module,Auto,1288,,,,,,,,2023-04-21T16:00:22.5230000Z,0,165,2,,False,,,169,,
1292,6672,Discovery v2.0,Topic,Auto,1289,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=quiz&rcode=81DDB983-E71B-4F6D-A73D-836CB9F77C2A-6473,,,,63,,,2023-04-21T16:00:22.3500000Z,0,116,3,51000,False,,,169,,
1291,6672,Vision and Goals ,Topic,Auto,1289,Vision and Goals.html,,,,,,,2023-04-21T16:00:22.2100000Z,0,114,3,,False,,,169,,
1290,6672,Defining Your Needs,Topic,Auto,1289,Discover & Design.html,,,,,,,2023-04-21T16:00:22.1370000Z,0,112,3,,False,,,169,,
1289,6672,Discovery,Module,Auto,1288,,,,,,,,2023-04-21T16:00:22.0970000Z,0,111,2,,False,,,169,,
1288,6672,Discovery & Design,Module,Auto,0,,,,,,,,2023-04-21T16:00:22.0300000Z,0,110,1,,False,,,169,,
1287,6672,Next Steps,Topic,Auto,1283,Next Steps.html,,,,,,,2023-04-21T16:00:21.9300000Z,0,63,2,,False,,,169,,
1286,6672,{Project Plan Link Placeholder},Topic,Auto,1283,{Project Plan Link Placeholder}.html,,,,,,,2023-04-21T16:00:21.8630000Z,0,61,2,,True,,,169,,
1285,6672,{Implementation Checklist Placeholder: D2L Project Manager to Provide},Topic,Auto,1283,(placeholder for checklist).html,,,,,,,2023-04-21T16:00:21.7730000Z,0,59,2,,True,,,169,,
1284,6672,{Implementation Kickoff Deck : D2L Project Manager to Provide},Topic,Auto,1283,{Implementation Kickoff Deck  D2L Project Manager to Provide}.html,,,,,,,2023-04-21T16:00:21.7170000Z,0,57,2,,False,,,169,,
1283,6672,Kickoff,Module,Auto,0,,,,,,,,2023-04-21T16:00:21.6870000Z,0,56,1,,False,,,169,,
1282,6672,Get Ready for Discovery,Topic,Auto,1277,Get Ready for Discovery.html,,,,,,,2023-04-21T16:00:21.5930000Z,0,11,2,,False,,,169,,
1281,6672,Get Ready for Kick Off,Topic,Auto,1277,Brightspace101/1_get_oriented/Prepare for Kick Off.html,,,,,,,2023-04-21T16:00:21.5430000Z,0,9,2,,False,,,169,,
1280,6672,Meet Your D2L Project Team,Topic,Auto,1277,Meet Your D2L Project Team.html,,,,,,,2023-04-21T16:00:21.4900000Z,0,7,2,,False,,,169,,
1279,6672,Brightspace Implementation at a Glance,Topic,Auto,1277,Brightspace101/1_get_oriented/implementation_overview.html,,,,,,,2023-04-21T16:00:21.4370000Z,0,5,2,,False,,,169,,
1278,6672,Welcome to your Brightspace Implementation,Topic,Auto,1277,Brightspace101/1_get_oriented/welcome1.html,,,,,,,2023-04-21T16:00:21.1370000Z,0,3,2,,False,,,169,,
1277,6672,Get Ready,Module,Auto,0,,,,,,,,2023-04-21T16:00:20.8930000Z,0,2,1,,False,,,169,,
1270,6671,Congratulations,Topic,Auto,1262,Congratulations.html,,,,,,,2021-05-19T13:30:35.5730000Z,0,595,2,,False,,,174,,
1269,6671,Project 3a: Observe and Coach Teachers,Topic,Auto,1264,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=dropbox&rcode=E060DFB6-CE0A-48D1-9161-6FDAC91627FF-1228,,,,28,,,2021-05-19T13:30:35.5100000Z,0,550,3,2000,False,,,174,,
1268,6671,How to Handle Unavoidable Stress - Group Discussion,Topic,Auto,1264,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=discuss&rcode=higherednce-758,,,,,41,,2021-05-19T13:30:35.2100000Z,0,548,3,3000,False,,,174,,
1267,6671,How to Handle Unavoidable Stress Handout,Topic,Auto,1264,HowtoHandleUnavoidableStresHandout.pdf,,,,,,,2021-05-19T13:30:34.9770000Z,0,546,3,,False,,,174,,
1266,6671,How to Handle Unavoidable Stress Content,Topic,Auto,1264,d2l:brightspace:content:us-east-1:61a1a19f-0eee-4f37-b7ca-53df6b621937:scorm:db78376b-ff2e-4c48-82eb-90213bc2837a/db78376b-ff2e-4c48-82eb-90213bc2837a,,,,,,,2021-05-19T13:30:46.4800000Z,1,544,3,,False,,2023-06-29T20:34:04.5100000Z,174,,169
1265,6671,How to Handle Unavoidable Stress Achievement,Topic,Auto,1264,How to Handle Unavoidable Stress Achievement.html,,,,,,,2021-05-19T13:30:30.1900000Z,0,542,3,,False,,,174,,
1264,6671,Additional Content,Module,Auto,1262,,,,,,,,2021-05-19T13:30:30.1800000Z,0,541,2,,False,,,174,,
1263,6671,Pre-Assessment: Leadership in Instruction,Topic,Auto,1262,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=quiz&rCode=E060DFB6-CE0A-48D1-9161-6FDAC91627FF-1374,,,,61,,,2021-05-19T13:30:30.0970000Z,0,539,2,51000,False,,,174,,
1262,6671,Handling Stress,Module,Auto,0,,,,,,,,2021-05-19T13:30:30.0770000Z,0,538,1,,False,,,174,,
1261,6671,Congratulations!,Topic,Auto,1253,Congratulations!1.html,,,,,,,2021-05-19T13:30:30.0000000Z,0,489,2,,False,,,174,,
1260,6671,"Project 2a: Design, Implement, and Evaluate Collaborative Professional Development",Topic,Auto,1255,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=dropbox&rcode=E060DFB6-CE0A-48D1-9161-6FDAC91627FF-1226,,,,27,,,2021-05-19T13:30:29.9530000Z,0,444,3,2000,False,,,174,,
1259,6671,How to Reduce Anxiety - Group Discussion,Topic,Auto,1255,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=discuss&rcode=higherednce-757,,,,,40,,2021-05-19T13:30:29.9070000Z,0,442,3,3000,False,,,174,,
1258,6671,How To Reduce Anxiety Handout,Topic,Auto,1255,HowToReduceAnxietyHandout.pdf,,,,,,,2021-05-19T13:30:29.8670000Z,0,440,3,,False,,,174,,
1257,6671,How to Reduce Anxiety Content,Topic,Auto,1255,d2l:brightspace:content:us-east-1:61a1a19f-0eee-4f37-b7ca-53df6b621937:scorm:d7150b9e-bc23-4f85-bca0-a5fdf4db98f8/d7150b9e-bc23-4f85-bca0-a5fdf4db98f8,,,,,,,2021-05-19T13:30:46.0270000Z,1,438,3,,False,,2023-06-29T20:33:35.2670000Z,174,,169
1256,6671,How to Reduce Anxiety Achievement,Topic,Auto,1255,How to Reduce Anxiety Achievement.html,,,,,,,2021-05-19T13:30:24.3500000Z,0,436,3,,False,,,174,,
1255,6671,Additional Content,Module,Auto,1253,,,,,,,,2021-05-19T13:30:24.3330000Z,0,435,2,,False,,,174,,
1254,6671,Pre-Assessment: Leadership in Instruction,Topic,Auto,1253,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=quiz&rcode=E060DFB6-CE0A-48D1-9161-6FDAC91627FF-1502,,,,60,,,2021-05-19T13:30:24.2570000Z,0,433,2,51000,False,,,174,,
1253,6671,Reduce Anxiety,Module,Auto,0,,,,,,,,2021-05-19T13:30:24.2430000Z,0,432,1,,False,,,174,,
1252,6671,Congratulations!,Topic,Auto,1244,Congratulations!.html,,,,,,,2021-05-19T13:30:24.1770000Z,0,383,2,,False,,,174,,
1251,6671,Project 1a: Provide Visionary Leadership,Topic,Auto,1246,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=dropbox&rcode=E060DFB6-CE0A-48D1-9161-6FDAC91627FF-1224,,,,26,,,2021-05-19T13:30:24.1470000Z,0,338,3,2000,False,,,174,,
1250,6671,Understanding Stress at Work - Group Discussion,Topic,Auto,1246,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=discuss&rcode=higherednce-756,,,,,39,,2021-05-19T13:30:24.0830000Z,0,336,3,3000,False,,,174,,
1249,6671,Understanding Stress At Work Handout,Topic,Auto,1246,UnderstandingStressAtWork.pdf,,,,,,,2021-05-19T13:30:24.0200000Z,0,334,3,,False,,,174,,
1248,6671,Understanding Stress at Work Content,Topic,Auto,1246,d2l:brightspace:content:us-east-1:61a1a19f-0eee-4f37-b7ca-53df6b621937:scorm:7d7c120c-8878-484a-98e7-e12b8f04bf71/7d7c120c-8878-484a-98e7-e12b8f04bf71,,,,,,,2021-05-19T13:30:45.4770000Z,1,332,3,,False,,2023-06-29T20:32:38.7100000Z,174,,169
1247,6671,Understanding Stress at Work Achievement,Topic,Auto,1246,Understanding Stress at Work Achievement.html,,,,,,,2021-05-19T13:30:17.6300000Z,0,330,3,,False,,,174,,
1246,6671,Additional Content,Module,Auto,1244,,,,,,,,2021-05-19T13:30:17.6170000Z,0,329,2,,False,,,174,,
1245,6671,Pre-Assessment: Understanding Stress at Work,Topic,Auto,1244,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=quiz&rCode=higherednce-759,,,,62,,,2021-05-19T13:30:17.5530000Z,0,327,2,51000,False,,,174,,
1244,6671,Stress at Work,Module,Auto,0,,,,,,,,2021-05-19T13:30:17.5330000Z,0,326,1,,False,,,174,,
1243,6671,Introductions,Topic,Auto,1242,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=discuss&rcode=higherednce-755,,,,,38,,2021-05-19T13:30:17.4600000Z,0,273,2,3000,False,,,174,,
1242,6671,Your Group,Module,Auto,0,,,,,,,,2021-05-19T13:30:17.4130000Z,0,272,1,,False,,,174,,
1241,6671,Course Achievement,Topic,Auto,1239,Course Achievement.html,,,,,,,2021-05-19T13:30:17.3500000Z,0,221,2,,False,,,174,,
1240,6671,Course Introduction,Topic,Auto,1239,Course Introduction.html,,,,,,,2021-05-19T13:30:17.2570000Z,0,219,2,,False,,,174,,
1239,6671,Start Here,Module,Auto,0,,,,,,,,2021-05-19T13:30:17.1270000Z,0,218,1,,False,,,174,,
1238,6671,Understanding Stress at Work Achievement,Topic,Auto,1237,Understanding Stress at Work Achievement.html,,,,,,,2021-04-07T17:36:14.5970000Z,1,116,3,,False,,2021-05-19T13:28:01.5970000Z,174,,174
1237,6671,Additional Content,Module,Auto,1235,,,,,,,,2021-04-07T17:36:14.5800000Z,1,115,2,,False,,2021-05-19T13:28:01.6100000Z,174,,174
1236,6671,Pre-Assessment: Understanding Stress at Work,Topic,Auto,1235,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=quiz&rCode=higherednce-759,,,,,,,2021-04-07T17:36:14.4870000Z,1,113,2,,False,,2021-05-19T13:28:01.5800000Z,174,,174
1235,6671,Stress at Work,Module,Auto,0,,,,,,,,2021-04-07T17:36:14.4400000Z,1,112,1,,False,,2021-05-19T13:28:01.6100000Z,174,,174
1234,6671,Introductions,Topic,Auto,1233,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=discuss&rcode=higherednce-755,,,,,,,2021-04-07T17:36:14.3470000Z,1,59,2,,False,,2021-05-19T13:28:01.5500000Z,174,,174
1233,6671,Your Group,Module,Auto,0,,,,,,,,2021-04-07T17:36:14.2470000Z,1,58,1,,False,,2021-05-19T13:28:01.5800000Z,174,,174
1232,6671,Course Achievement,Topic,Auto,1230,Course Achievement.html,,,,,,,2021-04-07T17:36:14.1730000Z,1,7,2,,False,,2021-05-19T13:28:01.4700000Z,174,,174
1231,6671,Course Introduction,Topic,Auto,1230,Course Introduction.html,,,,,,,2021-04-07T17:36:13.9870000Z,1,5,2,,False,,2021-05-19T13:28:01.4230000Z,174,,174
1230,6671,Start Here,Module,Auto,0,,,,,,,,2021-04-07T17:36:13.6370000Z,1,4,1,,False,,2021-05-19T13:28:01.5170000Z,174,,174
1229,6670,Understanding Stress at Work Achievement,Topic,Auto,1228,Understanding Stress at Work Achievement.html,,,,,,,2021-04-06T16:30:10.4730000Z,0,116,3,,False,,,169,,
1228,6670,Additional Content,Module,Auto,1226,,,,,,,,2021-04-06T16:30:10.4670000Z,0,115,2,,False,,,169,,
1227,6670,Pre-Assessment: Understanding Stress at Work,Topic,Auto,1226,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=quiz&rCode=higherednce-759,,,,,,,2021-04-06T16:30:10.3970000Z,0,113,2,,False,,,169,,
1226,6670,Stress at Work,Module,Auto,0,,,,,,,,2021-04-06T16:30:10.3800000Z,0,112,1,,False,,,169,,
1225,6670,Introductions,Topic,Auto,1224,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=discuss&rcode=higherednce-755,,,,,,,2021-04-06T16:30:10.3030000Z,0,59,2,,False,,,169,,
1224,6670,Your Group,Module,Auto,0,,,,,,,,2021-04-06T16:30:10.2900000Z,0,58,1,,False,,,169,,
1223,6670,Course Achievement,Topic,Auto,1221,Course Achievement.html,,,,,,,2021-04-06T16:30:10.2400000Z,0,7,2,,False,,,169,,
1222,6670,Course Introduction,Topic,Auto,1221,Course Introduction.html,,,,,,,2021-04-06T16:30:10.1930000Z,0,5,2,,False,,,169,,
1221,6670,Start Here,Module,Auto,0,,,,,,,,2021-04-06T16:30:10.1870000Z,0,4,1,,False,,,169,,
1104,6669,New Manager Training,Topic,Auto,1101,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=D2L.LE.LearningPaths.CourseLink&rCode=enterprisence-153,,,,6636,,,2020-09-11T20:35:49.9670000Z,0,6,2,800000,False,,,169,,
1103,6669,Leadership,Topic,Auto,1101,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=D2L.LE.LearningPaths.CourseLink&rCode=enterprisence-152,,,,6637,,,2020-09-11T20:35:49.9500000Z,0,4,2,800000,False,,,169,,
1102,6669,Leadership 101,Topic,Auto,1101,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=D2L.LE.LearningPaths.CourseLink&rCode=enterprisence-151,,,,6657,,,2020-09-11T20:35:49.9200000Z,0,2,2,800000,False,,,169,,
1101,6669,Learning Path Activities,Module,Auto,0,,,,,,,,2020-09-11T20:35:49.9030000Z,0,1,1,,False,,,169,,
1100,6668,Brightspace Implementation Overview,Topic,Auto,1098,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=D2L.LE.LearningPaths.CourseLink&rCode=enterprisence-150,,,,6666,,,2020-09-11T20:34:46.8700000Z,0,4,2,800000,False,,,169,,
1099,6668,Launch into Brightspace,Topic,Auto,1098,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=D2L.LE.LearningPaths.CourseLink&rCode=enterprisence-149,,,,6665,,,2020-09-11T20:34:46.8400000Z,0,2,2,800000,False,,,169,,
1098,6668,Learning Path Activities,Module,Auto,0,,,,,,,,2020-09-11T20:34:46.8230000Z,0,1,1,,False,,,169,,
1193,6667,Untitled,Topic,Auto,1088,/d2l/common/dialogs/quickLink/quickLink.d2l?ou={orgUnitId}&type=dropbox&rCode=enterprisence-175,,,,25,,,2021-02-16T14:29:47.1300000Z,1,50,2,2000,False,,2021-02-16T14:29:55.4200000Z,174,,174
1188,6667,Drop-In Session,Topic,Auto,1085,Virtual Classroom.png,,,,,,,2020-10-30T14:21:44.9500000Z,0,42,2,,False,,,174,174,
1187,6667,Simple File Upload,Topic,Auto,1186,custom_widgets/photo-bulletin/config.txt,,,,,,,2020-10-06T19:15:41.5130000Z,1,264,2,,False,,2020-10-06T19:15:41.6700000Z,174,174,174
1186,6667,temp1602011740729,Module,Auto,0,,,,,,,,2020-10-06T19:15:40.8270000Z,1,263,1,,True,,2020-10-06T19:15:41.6870000Z,174,174,174
1185,6667,Simple File Upload,Topic,Auto,1184,custom_widgets/photo-bulletin/img/1602011739323_1602011727625_Screen_Shot_2020_10_05_at_4.49.26_PM.png,,,,,,,2020-10-06T19:15:40.4970000Z,1,260,2,,False,,2020-10-06T19:15:40.6500000Z,174,174,174
1184,6667,temp1602011739328,Module,Auto,0,,,,,,,,2020-10-06T19:15:39.4130000Z,1,259,1,,True,,2020-10-06T19:15:40.6670000Z,174,174,174
1183,6667,Simple File Upload,Topic,Auto,1182,custom_widgets/photo-bulletin/config.txt,,,,,,,2020-10-06T19:15:10.3430000Z,1,256,2,,False,,2020-10-06T19:15:10.5170000Z,174,174,174
1182,6667,temp1602011709424,Module,Auto,0,,,,,,,,2020-10-06T19:15:09.5270000Z,1,255,1,,True,,2020-10-06T19:15:10.5170000Z,174,174,174
1181,6667,Simple File Upload,Topic,Auto,1180,custom_widgets/photo-bulletin/img/1602011707155_1602011694183_D2L_Expo.png,,,,,,,2020-10-06T19:15:08.6770000Z,1,252,2,,False,,2020-10-06T19:15:09.3400000Z,174,174,174
1180,6667,temp1602011707155,Module,Auto,0,,,,,,,,2020-10-06T19:15:07.2500000Z,1,251,1,,True,,2020-10-06T19:15:09.3530000Z,174,174,174
1179,6667,Simple File Upload,Topic,Auto,1178,custom_widgets/photo-bulletin/config.txt,,,,,,,2020-10-06T19:13:41.7970000Z,1,248,2,,False,,2020-10-06T19:13:41.9530000Z,174,174,174
1178,6667,temp1602011620517,Module,Auto,0,,,,,,,,2020-10-06T19:13:40.6700000Z,1,247,1,,True,,2020-10-06T19:13:41.9530000Z,174,174,174
1177,6667,Simple File Upload,Topic,Auto,1176,custom_widgets/photo-bulletin/config.txt,,,,,,,2020-10-06T19:13:37.8230000Z,1,244,2,,False,,2020-10-06T19:13:38.0130000Z,174,174,174
1176,6667,temp1602011617491,Module,Auto,0,,,,,,,,2020-10-06T19:13:37.5900000Z,1,243,1,,True,,2020-10-06T19:13:38.0300000Z,174,174,174
1175,6667,Simple File Upload,Topic,Auto,1174,custom_widgets/photo-bulletin/config.txt,,,,,,,2020-10-06T19:13:31.6700000Z,1,240,2,,False,,2020-10-06T19:13:31.8570000Z,174,174,174
1174,6667,temp1602011611310,Module,Auto,0,,,,,,,,2020-10-06T19:13:31.4170000Z,1,239,1,,True,,2020-10-06T19:13:31.8730000Z,174,174,174
1173,6667,Simple File Upload,Topic,Auto,1172,custom_widgets/photo-bulletin/config.txt,,,,,,,2020-10-06T19:13:10.8030000Z,1,236,2,,False,,2020-10-06T19:13:10.9600000Z,174,174,174
1172,6667,temp1602011590431,Module,Auto,0,,,,,,,,2020-10-06T19:13:10.5200000Z,1,235,1,,True,,2020-10-06T19:13:10.9800000Z,174,174,174
1171,6667,Simple File Upload,Topic,Auto,1170,custom_widgets/photo-bulletin/img/1602011589421_1602011532873_Screen_Shot_2020_10_05_at_4.52.48_PM.png,,,,,,,2020-10-06T19:13:10.1900000Z,1,232,2,,False,,2020-10-06T19:13:10.3470000Z,174,174,174
1170,6667,temp1602011589428,Module,Auto,0,,,,,,,,2020-10-06T19:13:09.5200000Z,1,231,1,,True,,2020-10-06T19:13:10.3470000Z,174,174,174
1169,6667,Simple File Upload,Topic,Auto,1168,custom_widgets/photo-bulletin/config.txt,,,,,,,2020-10-06T19:12:03.4900000Z,1,228,2,,False,,2020-10-06T19:12:03.6570000Z,174,174,174
1168,6667,temp1602011523140,Module,Auto,0,,,,,,,,2020-10-06T19:12:03.2400000Z,1,227,1,,True,,2020-10-06T19:12:03.6570000Z,174,174,174
1167,6667,Simple File Upload,Topic,Auto,1166,custom_widgets/photo-bulletin/config.txt,,,,,,,2020-10-06T19:10:22.6230000Z,1,224,2,,False,,2020-10-06T19:10:22.7800000Z,174,174,174
1166,6667,temp1602011422123,Module,Auto,0,,,,,,,,2020-10-06T19:10:22.3400000Z,1,223,1,,True,,2020-10-06T19:10:22.7800000Z,174,174,174
1165,6667,Simple File Upload,Topic,Auto,1164,custom_widgets/photo-bulletin/img/1602011420964_1602011398270_Screen_Shot_2020_10_05_at_4.52.48_PM.png,,,,,,,2020-10-06T19:10:21.7800000Z,1,220,2,,False,,2020-10-06T19:10:22.0430000Z,174,174,174
1164,6667,temp1602011420974,Module,Auto,0,,,,,,,,2020-10-06T19:10:21.0700000Z,1,219,1,,True,,2020-10-06T19:10:22.0600000Z,174,174,174
1163,6667,Simple File Upload,Topic,Auto,1162,custom_widgets/photo-bulletin/config.txt,,,,,,,2020-10-06T19:09:47.7430000Z,1,216,2,,False,,2020-10-06T19:09:47.9500000Z,174,174,174
1162,6667,temp1602011387442,Module,Auto,0,,,,,,,,2020-10-06T19:09:47.5230000Z,1,215,1,,True,,2020-10-06T19:09:47.9630000Z,174,174,174
1161,6667,Simple File Upload,Topic,Auto,1160,custom_widgets/photo-bulletin/config.txt,,,,,,,2020-10-06T19:09:17.0900000Z,1,212,2,,False,,2020-10-06T19:09:17.2600000Z,174,174,174
1160,6667,temp1602011356713,Module,Auto,0,,,,,,,,2020-10-06T19:09:16.8070000Z,1,211,1,,True,,2020-10-06T19:09:17.2600000Z,174,174,174
1159,6667,Simple File Upload,Topic,Auto,1158,custom_widgets/photo-bulletin/img/1602011355464_1602011341040_Screen_Shot_2020_10_05_at_4.52.48_PM.png,,,,,,,2020-10-06T19:09:16.4600000Z,1,208,2,,False,,2020-10-06T19:09:16.6370000Z,174,174,174
1158,6667,temp1602011355468,Module,Auto,0,,,,,,,,2020-10-06T19:09:15.5530000Z,1,207,1,,True,,2020-10-06T19:09:16.6370000Z,174,174,174
1157,6667,Simple File Upload,Topic,Auto,1156,custom_widgets/photo-bulletin/config.txt,,,,,,,2020-10-06T19:08:46.4800000Z,1,204,2,,False,,2020-10-06T19:08:46.6530000Z,174,174,174
1156,6667,temp1602011326165,Module,Auto,0,,,,,,,,2020-10-06T19:08:46.2600000Z,1,203,1,,True,,2020-10-06T19:08:46.6530000Z,174,174,174
1155,6667,Simple File Upload,Topic,Auto,1154,custom_widgets/photo-bulletin/config.txt,,,,,,,2020-10-06T15:27:19.8830000Z,1,200,2,,False,,2020-10-06T15:27:20.0570000Z,174,174,174
1154,6667,temp1601998039105,Module,Auto,0,,,,,,,,2020-10-06T15:27:19.2100000Z,1,199,1,,True,,2020-10-06T15:27:20.0570000Z,174,174,174
1153,6667,Simple File Upload,Topic,Auto,1152,custom_widgets/photo-bulletin/img/1601998036350_1601998012725_Screen_Shot_2020_10_05_at_4.52.48_PM.png,,,,,,,2020-10-06T15:27:18.7370000Z,1,196,2,,False,,2020-10-06T15:27:19.0200000Z,174,174,174
1152,6667,temp1601998036357,Module,Auto,0,,,,,,,,2020-10-06T15:27:16.4470000Z,1,195,1,,True,,2020-10-06T15:27:19.0370000Z,174,174,174
1151,6667,Simple File Upload,Topic,Auto,1150,custom_widgets/photo-bulletin/config.txt,,,,,,,2020-10-06T15:26:24.2530000Z,1,192,2,,False,,2020-10-06T15:26:24.4730000Z,174,174,174
1150,6667,temp1601997983634,Module,Auto,0,,,,,,,,2020-10-06T15:26:23.8000000Z,1,191,1,,True,,2020-10-06T15:26:24.5200000Z,174,174,174
1147,6667,Simple File Upload,Topic,Auto,1146,custom_widgets/photo-bulletin/config.txt,,,,,,,2020-10-05T21:56:38.1130000Z,1,188,2,,False,,2020-10-05T21:56:38.2700000Z,174,174,174
1146,6667,temp1601934997475,Module,Auto,0,,,,,,,,2020-10-05T21:56:37.5670000Z,1,187,1,,True,,2020-10-05T21:56:38.2700000Z,174,174,174
1141,6667,Simple File Upload,Topic,Auto,1140,custom_widgets/photo-bulletin/config.txt,,,,,,,2020-10-05T21:53:32.5200000Z,1,184,2,,False,,2020-10-05T21:53:32.6770000Z,174,174,174
1140,6667,temp1601934811972,Module,Auto,0,,,,,,,,2020-10-05T21:53:32.0500000Z,1,183,1,,True,,2020-10-05T21:53:32.6770000Z,174,174,174
1139,6667,Simple File Upload,Topic,Auto,1138,custom_widgets/photo-bulletin/img/1601934810877_1601934798578_Screen_Shot_2020_10_05_at_4.52.48_PM.png,,,,,,,2020-10-05T21:53:31.6270000Z,1,180,2,,False,,2020-10-05T21:53:31.8930000Z,174,174,174
1138,6667,temp1601934810882,Module,Auto,0,,,,,,,,2020-10-05T21:53:30.9630000Z,1,179,1,,True,,2020-10-05T21:53:31.8930000Z,174,174,174
1137,6667,Simple File Upload,Topic,Auto,1136,custom_widgets/photo-bulletin/config.txt,,,,,,,2020-10-05T21:52:58.1070000Z,1,176,2,,False,,2020-10-05T21:52:58.3100000Z,174,174,174
1136,6667,temp1601934777791,Module,Auto,0,,,,,,,,2020-10-05T21:52:57.8870000Z,1,175,1,,True,,2020-10-05T21:52:58.3100000Z,174,174,174
1135,6667,Simple File Upload,Topic,Auto,1134,custom_widgets/photo-bulletin/config.txt,,,,,,,2020-10-05T21:52:27.0230000Z,1,172,2,,False,,2020-10-05T21:52:27.1970000Z,174,174,174
1134,6667,temp1601934746650,Module,Auto,0,,,,,,,,2020-10-05T21:52:26.7600000Z,1,171,1,,True,,2020-10-05T21:52:27.1970000Z,174,174,174
1133,6667,Simple File Upload,Topic,Auto,1132,custom_widgets/photo-bulletin/config.txt,,,,,,,2020-10-05T21:50:39.0700000Z,1,168,2,,False,,2020-10-05T21:50:39.2600000Z,174,174,174
